id,B2_2020-10-01,B3_2020-10-01,B4_2020-10-01,B8_2020-10-01,B8A_2020-10-01,B11_2020-10-01,B12_2020-10-01,B2_2020-11-01,B3_2020-11-01,B4_2020-11-01,B8_2020-11-01,B8A_2020-11-01,B11_2020-11-01,B12_2020-11-01,B2_2020-12-01,B3_2020-12-01,B4_2020-12-01,B8_2020-12-01,B8A_2020-12-01,B11_2020-12-01,B12_2020-12-01,B2_2021-01-01,B3_2021-01-01,B4_2021-01-01,B8_2021-01-01,B8A_2021-01-01,B11_2021-01-01,B12_2021-01-01,B2_2021-02-20,B3_2021-02-20,B4_2021-02-20,B8_2021-02-20,B8A_2021-02-20,B11_2021-02-20,B12_2021-02-20,B2_2021-03-17,B3_2021-03-17,B4_2021-03-17,B8_2021-03-17,B8A_2021-03-17,B11_2021-03-17,B12_2021-03-17
5002,0.0395000018179416,0.0588000006973743,0.048599999397993,0.3407999873161316,0.3370999991893768,0.1973000019788742,0.1093999966979026,0.0430499985814094,0.0658499971032142,0.0736000016331672,0.2554999887943268,0.2678999900817871,0.2173500061035156,0.155799999833107,0.1518000066280365,0.2023999989032745,0.2843999862670898,0.3923999965190887,0.4020000100135803,0.4812999963760376,0.3280999958515167,0.0313000008463859,0.0560000017285347,0.0438000001013278,0.3964000046253204,0.4054999947547912,0.2054000049829483,0.0998999997973442,0.0173000004142522,0.0340000018477439,0.0196000002324581,0.3763000071048736,0.3943000137805938,0.1384000033140182,0.0577500015497207,0.0155499996617436,0.033449999988079,0.0243500005453825,0.2955999970436096,0.2978500127792358,0.1483500003814697,0.0731000006198883
5365,0.1158000007271766,0.1421999931335449,0.1853999942541122,0.2545999884605407,0.2592000067234039,0.4092999994754791,0.3221000134944916,0.1118000000715255,0.1389999985694885,0.1682000011205673,0.2617999911308288,0.2757999897003174,0.4061999917030334,0.3294999897480011,0.1225999966263771,0.1495999991893768,0.1934999972581863,0.2748000025749206,0.2838000059127807,0.4276500046253204,0.3513999879360199,0.0768000036478042,0.1058000028133392,0.1111999973654747,0.2906000018119812,0.3109999895095825,0.3357999920845032,0.2513000071048736,0.0253500007092952,0.0431500002741813,0.0269499998539686,0.3792000114917755,0.3987999856472015,0.1656000018119812,0.0772000029683113,0.0240000002086162,0.048599999397993,0.0278999991714954,0.3497999906539917,0.3625999987125397,0.1650000065565109,0.0753000006079673
5366,0.1133999973535537,0.1366000026464462,0.1832000017166137,0.2567999958992004,0.2578000128269195,0.4083000123500824,0.3208000063896179,0.1089999973773956,0.1327999979257583,0.1643999963998794,0.2576000094413757,0.2759000062942505,0.3977000117301941,0.3185999989509582,0.1165999993681907,0.1431999951601028,0.1888999938964843,0.277999997138977,0.2832500040531158,0.4239000082015991,0.3479999899864197,0.0722000002861023,0.0975999981164932,0.1111999973654747,0.2861999869346618,0.3102000057697296,0.3316999971866607,0.2459000051021576,0.026750000193715,0.0417000018060207,0.0256999991834163,0.3797999918460846,0.3993499875068664,0.1637499928474426,0.0755999982357025,0.0234999991953372,0.046799998730421,0.0260000005364418,0.3529999852180481,0.3693999946117401,0.163000002503395,0.0732000023126602
5367,0.1164000034332275,0.1402000039815902,0.1840000003576278,0.2558000087738037,0.2529000043869018,0.4027000069618225,0.3208000063896179,0.1151999980211258,0.1395999938249588,0.1703999936580658,0.2574000060558319,0.2696999907493591,0.4074999988079071,0.3379999995231628,0.122699998319149,0.1477999985218048,0.193800002336502,0.2707999944686889,0.2793000042438507,0.4265500009059906,0.3520500063896179,0.0771000012755394,0.1081999987363815,0.1202000007033348,0.2829999923706054,0.3066000044345855,0.3409999907016754,0.2567000091075897,0.0285500008612871,0.0450000017881393,0.0291000008583068,0.3869999945163727,0.3980000019073486,0.1675499975681305,0.0781000033020973,0.0255999993532896,0.049100000411272,0.0284000001847744,0.3526000082492828,0.3616000115871429,0.1670999974012375,0.0755999982357025
5368,0.1172000020742416,0.1410000026226043,0.1817999929189682,0.2509999871253967,0.2574000060558319,0.4066999852657318,0.3201000094413757,0.1158000007271766,0.1389999985694885,0.1733999997377395,0.2544000148773193,0.2718999981880188,0.4095000028610229,0.3398999869823456,0.123099997639656,0.1490000039339065,0.1921000033617019,0.2689000070095062,0.2793000042438507,0.4282500147819519,0.353300005197525,0.0776000022888183,0.1081999987363815,0.1199999973177909,0.2858000099658966,0.3111000061035156,0.3386000096797943,0.2526000142097473,0.0253500007092952,0.0434000007808208,0.0260000005364418,0.38960000872612,0.4007000029087066,0.1652500033378601,0.0759000033140182,0.0241999998688697,0.0478000007569789,0.0265999995172023,0.3551999926567077,0.3657000064849853,0.1655000001192093,0.0737000033259391
5369,0.1158000007271766,0.1405999958515167,0.1826000064611435,0.2563999891281128,0.2574000060558319,0.4066999852657318,0.3201000094413757,0.1186000034213066,0.1412000060081482,0.1775999963283538,0.2587999999523163,0.2718999981880188,0.4095000028610229,0.3398999869823456,0.1254999935626983,0.1517000049352646,0.1942999958992004,0.2705999910831451,0.2793000042438507,0.4282500147819519,0.353300005197525,0.0771000012755394,0.1076000034809112,0.1209999993443489,0.2854000031948089,0.3111000061035156,0.3386000096797943,0.2526000142097473,0.0255500003695487,0.0430499985814094,0.0256999991834163,0.3878999948501587,0.4007000029087066,0.1652500033378601,0.0759000033140182,0.0251000002026557,0.0480000004172325,0.0271000005304813,0.3576000034809112,0.3657000064849853,0.1655000001192093,0.0737000033259391
5370,0.1172000020742416,0.1430000066757202,0.1829999983310699,0.2533999979496002,0.257999986410141,0.4045000076293945,0.3186999857425689,0.1165999993681907,0.1438000053167343,0.1772000044584274,0.255400002002716,0.2723000049591064,0.4104999899864197,0.3384999930858612,0.123599998652935,0.149399995803833,0.1934999972581863,0.2664999961853027,0.2773999869823456,0.4259000122547149,0.3525499999523163,0.0776000022888183,0.1062000021338462,0.1168000027537345,0.2910000085830688,0.3116999864578247,0.3361999988555908,0.2513999938964844,0.026300000026822,0.0430499985814094,0.0242500007152557,0.3912000060081482,0.4006499946117401,0.1637499928474426,0.0745000019669532,0.0234999991953372,0.0489000007510185,0.0283000003546476,0.3628000020980835,0.3689999878406524,0.1625999957323074,0.0728999972343444
5371,0.1099999994039535,0.1340000033378601,0.17739999294281,0.2458000034093856,0.2504000067710876,0.3948999941349029,0.317900002002716,0.1151999980211258,0.1377999931573867,0.1685999929904937,0.25,0.26460000872612,0.4013000130653381,0.3355000019073486,0.1211000010371208,0.1460999995470047,0.191100001335144,0.2658999860286712,0.2754499912261963,0.4194999933242798,0.3495500087738037,0.0772999972105026,0.1049999967217445,0.1187999993562698,0.2836000025272369,0.2994000017642975,0.3366000056266784,0.2574999928474426,0.0286999996751546,0.046349998563528,0.0298500005155801,0.3842000067234039,0.3929499983787536,0.1695999950170517,0.0807500034570694,0.0260000005364418,0.0480999983847141,0.0294000003486871,0.3406000137329101,0.3508999943733215,0.1657000035047531,0.0767000019550323
5372,0.1077999994158744,0.1307999938726425,0.1720000058412552,0.241799995303154,0.2506000101566314,0.3986000120639801,0.3176000118255615,0.1071999967098236,0.1333999931812286,0.1671999990940094,0.2476000040769577,0.2664999961853027,0.4070999920368194,0.3409999907016754,0.1127000004053115,0.1410000026226043,0.1871999949216842,0.2653000056743622,0.2753500044345855,0.4239499866962433,0.3518500030040741,0.0772999972105026,0.1077999994158744,0.12219999730587,0.2818000018596649,0.301499992609024,0.3404000103473663,0.2587999999523163,0.0294499993324279,0.0460500009357929,0.0278500001877546,0.3799000084400177,0.3953500092029571,0.1676999926567077,0.0793000012636184,0.0256999991834163,0.0494999997317791,0.0289999991655349,0.3476000130176544,0.3562999963760376,0.165800005197525,0.0772000029683113
5373,0.1158000007271766,0.1402000039815902,0.1809999942779541,0.2495999932289123,0.2545999884605407,0.4018000066280365,0.3183000087738037,0.1133999973535537,0.1394000053405761,0.1747999936342239,0.2558000087738037,0.2696000039577484,0.4108999967575073,0.3424000144004822,0.1228000000119209,0.1488000005483627,0.1953999996185302,0.2694999873638153,0.2754999995231628,0.4260500073432922,0.3534500002861023,0.0771000012755394,0.1052000001072883,0.1176000013947486,0.2865999937057495,0.3091999888420105,0.3345000147819519,0.2498999983072281,0.0269499998539686,0.0439000017940998,0.026750000193715,0.3810000121593475,0.4016000032424927,0.1643999963998794,0.0759499967098236,0.0256999991834163,0.0480000004172325,0.0274000000208616,0.350600004196167,0.3650999963283539,0.1652999967336654,0.0756999999284744
5374,0.1120000034570694,0.1389999985694885,0.1811999976634979,0.2551999986171722,0.2545999884605407,0.4018000066280365,0.3183000087738037,0.1177999973297119,0.1413999944925308,0.18019999563694,0.2544000148773193,0.2696000039577484,0.4108999967575073,0.3424000144004822,0.1222999989986419,0.1482000052928924,0.1934999972581863,0.2660000026226043,0.2754999995231628,0.4260500073432922,0.3534500002861023,0.0710000023245811,0.1049999967217445,0.1128000020980835,0.2910000085830688,0.3091999888420105,0.3345000147819519,0.2498999983072281,0.0263999998569488,0.0421000011265277,0.0255500003695487,0.382999986410141,0.4016000032424927,0.1643999963998794,0.0759499967098236,0.02449999935925,0.0465000011026859,0.0281000006943941,0.3544000089168548,0.3650999963283539,0.1652999967336654,0.0756999999284744
5375,0.1107999980449676,0.1351999938488006,0.179199993610382,0.2458000034093856,0.25450000166893,0.4029000103473663,0.3185000121593475,0.1118000000715255,0.1337999999523162,0.167600005865097,0.25,0.2687000036239624,0.4086999893188476,0.3411000072956085,0.1177999973297119,0.1441999971866607,0.1897000074386596,0.2639999985694885,0.2748999893665313,0.4248999953269958,0.3518500030040741,0.0751999989151954,0.1049999967217445,0.1155999973416328,0.2806000113487243,0.3082999885082245,0.3339000046253204,0.2492000013589859,0.0260499995201826,0.0432499982416629,0.0262499991804361,0.3833999931812286,0.3986999988555908,0.1647000014781952,0.0759000033140182,0.0241999998688697,0.046799998730421,0.0283000003546476,0.3497999906539917,0.3671999871730804,0.1635999977588653,0.0733999982476234
5376,0.1106000021100044,0.1353999972343444,0.1757999956607818,0.2451999932527542,0.2487999945878982,0.3987999856472015,0.3161999881267547,0.1084000021219253,0.1353999972343444,0.1669999957084655,0.2526000142097473,0.2648999989032745,0.3986999988555908,0.3323000073432922,0.1167000010609626,0.1431999951601028,0.1885000020265579,0.2639000117778778,0.2757999897003174,0.419649988412857,0.3474499881267547,0.0781999975442886,0.1071999967098236,0.1230000033974647,0.2806000113487243,0.30239999294281,0.3413000106811523,0.2608999907970428,0.0280499998480081,0.0432999990880489,0.0270499996840953,0.3851999938488006,0.3938499987125397,0.1663500070571899,0.0778999999165535,0.0233999993652105,0.0476000010967254,0.0286999996751546,0.3515999913215637,0.3648000061511993,0.1641999930143356,0.0746000036597251
5377,0.1059999987483024,0.1288000047206878,0.1702000051736831,0.2375999987125396,0.2458000034093856,0.3873000144958496,0.3152999877929687,0.1052000001072883,0.1319999992847442,0.1627999991178512,0.2476000040769577,0.260699987411499,0.3932999968528747,0.330700010061264,0.1123000010848045,0.1412999927997589,0.186499997973442,0.2630999982357025,0.2737999856472015,0.4143500030040741,0.3465000092983246,0.0745000019669532,0.1063999980688095,0.1202000007033348,0.2790000140666961,0.2967000007629394,0.3386000096797943,0.2605000138282776,0.0307999998331069,0.0483499988913536,0.0320499986410141,0.3684000074863434,0.3831000030040741,0.1710499972105026,0.0846500024199485,0.0234999991953372,0.0489000007510185,0.0292000006884336,0.3343999981880188,0.3492999970912933,0.1660999953746795,0.0780000016093254
5378,0.1089999973773956,0.1360000073909759,0.1772000044584274,0.2416000068187713,0.2511000037193298,0.3932999968528747,0.3158999979496002,0.1106000021100044,0.1340000033378601,0.169400006532669,0.2487999945878982,0.2635000050067901,0.4022000133991241,0.336899995803833,0.1163000017404556,0.1439000070095062,0.1888000071048736,0.2637999951839447,0.2740499973297119,0.419050008058548,0.34825000166893,0.0797000005841255,0.1058000028133392,0.1230000033974647,0.2727999985218048,0.299699991941452,0.3384000062942505,0.2572999894618988,0.0274000000208616,0.0457499995827674,0.0289999991655349,0.3734000027179718,0.3878499865531921,0.1668999940156936,0.0794000029563903,0.0256999991834163,0.0480000004172325,0.0274000000208616,0.3422000110149383,0.3564000129699707,0.164900004863739,0.0776999965310096
